,X,id,date,hour,lon,lat,x,y,distppa,colonia,cluster,distlobos,lobos
423,141,49152,2020-02-01,04:00:00,-64.67094,-54.871468,392776.1332,3918232.454,146.835478546794,1,22,9151.39128298858,0
424,145,49152,2020-02-01,16:00:00,-64.67094,-54.865067,392759.1424,3918944.633,36.2924384651368,1,23,8445.78883812968,0
425,152,49152,2020-02-02,16:00:00,-64.67094,-54.8704,392773.2982,3918351.28,265.683795101791,1,22,9033.5862314786,0
426,149,49152,2020-02-02,04:00:00,-64.67094,-54.8672,392764.8041,3918707.314,21.0774256553349,1,25,8680.78969218827,0
427,161,49152,2020-02-03,16:00:00,-64.67413,-54.862934,392548.7556,3919177.063,17.0309104421846,1,18,8182.85342200969,0
428,156,49152,2020-02-03,04:00:00,-64.67094,-54.8672,392764.8041,3918707.314,21.0774256553349,1,25,8680.78969218827,0
429,169,49152,2020-02-04,16:00:00,-64.680534,-54.8576,392123.5267,3919760.683,117.71712145324,1,26,7549.80648327457,0
430,174,49152,2020-02-05,16:00:00,-64.67947,-54.861866,392203.2004,3919287.685,6.36743167842134,1,6,8028.7209015238,0
431,178,49152,2020-02-06,04:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1,31,8662.57430339606,0
432,186,49152,2020-02-06,16:00:00,-64.673065,-54.855465,392597.2556,3920009.7,30.5312344829691,1,33,7368.4256340122,0
433,191,49152,2020-02-07,16:00:00,-64.65707,-54.85227,393615.552,3920389.583,749.271363341148,0,35,7247.88002255696,0
434,196,49152,2020-02-08,16:00:00,-64.66987,-54.864,392824.9781,3919064.986,111.807028923392,1,38,8338.67764558291,0
435,201,49152,2020-02-09,04:00:00,-64.67094,-54.864,392756.3102,3919063.348,59.7371502212687,1,23,8328.28544263222,0
436,208,49152,2020-02-09,16:00:00,-64.6272,-54.8576,395546.8161,3919841.509,2363.78534800298,0,42,8539.4439742543,0
437,214,49152,2020-02-10,16:00:00,-64.66773,-54.866135,392967.9698,3918830.716,102.59683518549,1,45,8595.37252738482,0
438,224,49152,2020-02-11,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11,7899.94738582398,0
439,219,49152,2020-02-11,04:00:00,-64.6688,-54.862934,392890.8201,3919185.226,119.172237509283,1,38,8232.57148166686,0
440,233,49152,2020-02-12,16:00:00,-64.658134,-54.875732,393609.0462,3917777.566,24.757600317679,1,37,9760.93083173782,0
441,236,49152,2020-02-13,04:00:00,-64.66987,-54.8736,392850.4442,3917996.883,18.0373335730461,1,5,9395.86162681431,0
442,240,49152,2020-02-13,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6,7910.4821782084,0
443,247,49152,2020-02-14,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4,7792.25653183809,0
444,256,49152,2020-02-15,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11,7899.94738582398,0
445,263,49152,2020-02-16,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11,7899.94738582398,0
446,271,49152,2020-02-17,16:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1,31,8662.57430339606,0
447,268,49152,2020-02-17,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
448,277,49152,2020-02-18,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
449,280,49152,2020-02-18,16:00:00,-64.664536,-54.8704,393184.2133,3918361.065,404.669102712639,0,51,9098.52937446935,0
450,288,49152,2020-02-19,16:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
451,300,49152,2020-02-21,16:00:00,-64.66347,-54.8736,393261.0702,3918006.655,209.424804338762,1,1,9461.25763759943,0
452,308,49152,2020-02-22,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6,7910.4821782084,0
453,304,49152,2020-02-22,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
454,316,49152,2020-02-23,16:00:00,-64.73814,-54.82453,388334.7891,3923349.785,5130.61726229153,0,61,4935.28814073063,0
455,321,49152,2020-02-24,16:00:00,-64.68266,-54.8608,391995.6209,3919401.375,106.814941132125,1,11,7895.58407869022,0
456,329,49152,2020-02-25,16:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1,31,8662.57430339606,0
457,337,49152,2020-02-26,16:00:00,-64.6688,-54.8704,392910.6121,3918354.554,282.481664154567,1,64,9053.25879756111,0
458,344,49152,2020-02-27,16:00:00,-64.67094,-54.868267,392767.6363,3918588.599,113.650091825638,1,20,8798.39454154699,0
459,340,49152,2020-02-27,04:00:00,-64.6752,-54.866135,392488.604,3918819.276,140.634432980177,1,32,8528.58101750407,0
460,346,49152,2020-02-28,04:00:00,-64.672,-54.866135,392693.9547,3918824.183,12.0714185664722,1,25,8553.9587897926,0
461,353,49152,2020-02-28,16:00:00,-64.67094,-54.8672,392764.8041,3918707.314,21.0774256553349,1,25,8680.78969218827,0
462,354,49152,2020-02-29,04:00:00,-64.67094,-54.871468,392776.1332,3918232.454,146.835478546794,1,22,9151.39128298858,0
463,360,49152,2020-02-29,16:00:00,-64.69227,-54.8064,391232.6668,3925439.039,5003.2876666238,0,70,1831.47309046915,0
464,366,49152,2020-03-01,04:00:00,-64.72747,-54.817066,388999.7327,3924197.169,5122.62192283551,0,71,3857.98732223136,0
465,376,49152,2020-03-02,16:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1,31,8662.57430339606,0
466,387,49152,2020-03-03,16:00:00,-64.65493,-54.781868,393567.9616,3928225.761,7615.63916344709,0,73,2431.0383946757,0
467,392,49152,2020-03-04,16:00:00,-64.672,-54.865067,392691.1181,3918943.01,85.114295847006,1,23,8436.17754465811,0
468,402,49152,2020-03-05,16:00:00,-64.672,-54.865067,392691.1181,3918943.01,85.114295847006,1,23,8436.17754465811,0
469,397,49152,2020-03-05,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
470,405,49152,2020-03-06,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
471,410,49152,2020-03-06,16:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
472,416,49152,2020-03-07,16:00:00,-64.672,-54.8672,392696.7834,3918705.691,11.899765547187,1,25,8671.43936775743,0
473,424,49152,2020-03-08,16:00:00,-64.672,-54.864,392688.2842,3919061.725,44.3473321874219,1,23,8318.53812864554,0
474,419,49152,2020-03-08,04:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1,31,8662.57430339606,0
475,427,49152,2020-03-09,04:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1,31,8662.57430339606,0
476,429,49152,2020-03-09,16:00:00,-64.65493,-54.8928,393859.4854,3915883.422,1068.89273492209,0,57,11663.4529859225,0
477,434,49152,2020-03-10,04:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1,31,8662.57430339606,0
478,441,49152,2020-03-10,16:00:00,-64.69973,-54.8032,390744.6033,3925783.467,5487.99981648558,0,81,1597.13335341805,1
479,447,49152,2020-03-11,16:00:00,-64.67413,-54.866135,392557.2681,3918820.918,74.0876730270578,1,32,8536.52376416308,0
480,445,49152,2020-03-11,04:00:00,-64.7008,-54.8032,390675.8325,3925781.799,5511.34460571234,0,81,1625.33288862288,1
481,457,49152,2020-03-12,16:00:00,-64.67094,-54.8544,392730.8309,3920131.448,200.195602230479,1,46,7272.95099066684,0
482,459,49152,2020-03-13,04:00:00,-64.6752,-54.865067,392485.762,3918938.103,107.534899589278,1,32,8410.44370443441,0
483,462,49152,2020-03-13,16:00:00,-64.6752,-54.866135,392488.604,3918819.276,140.634432980177,1,32,8528.58101750407,0
484,473,49152,2020-03-14,16:00:00,-64.69334,-54.78507,391106.5755,3927810.532,7329.80596426969,0,85,589.369228440439,1
485,477,49152,2020-03-15,04:00:00,-64.66347,-54.850132,393199.0601,3920617.72,479.476429630728,0,87,6907.72174524906,0
486,489,49152,2020-03-17,16:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
487,497,49152,2020-03-18,16:00:00,-64.66987,-54.8672,392833.4664,3918708.952,61.1113751389389,1,25,8690.75960038519,0
488,504,49152,2020-03-19,16:00:00,-64.67094,-54.866135,392761.9772,3918825.807,26.9074860925813,1,25,8563.43764056008,0
489,508,49152,2020-03-20,16:00:00,-64.66987,-54.869335,392839.1299,3918471.41,250.871154128853,1,20,8925.84734012742,0
490,526,49152,2020-03-22,16:00:00,-64.69867,-54.804268,390815.611,3925666.294,5353.26586203118,0,91,1683.35278670893,1
491,530,49152,2020-03-23,16:00:00,-64.673065,-54.868267,392631.2777,3918585.344,128.524968140033,1,31,8780.42360766962,0
492,535,49152,2020-03-24,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
493,538,49152,2020-03-24,16:00:00,-64.65493,-54.8736,393808.9999,3918019.637,90.3091348248778,1,34,9575.37463917615,0
494,543,49152,2020-03-25,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32,8544.97160801501,0
495,547,49152,2020-03-25,16:00:00,-64.66026,-54.87467,393469.8472,3917892.493,41.2698994528723,1,58,9617.29845118831,0
496,552,49152,2020-03-26,04:00:00,-64.673065,-54.865067,392622.773,3918941.378,116.243825012706,1,32,8427.06451316679,0
497,556,49152,2020-03-26,16:00:00,-64.66026,-54.875732,393472.6484,3917774.334,30.5868531585871,1,58,9733.18730577464,0
498,563,49152,2020-03-27,16:00:00,-64.67413,-54.866135,392557.2681,3918820.918,74.0876730270578,1,32,8536.52376416308,0
499,571,49152,2020-03-28,16:00:00,-64.66133,-54.88,393415.2656,3917297.845,197.790795993737,1,96,10186.8077233741,0
500,579,49152,2020-03-29,16:00:00,-64.67094,-54.868267,392767.6363,3918588.599,113.650091825638,1,20,8798.39454154699,0
501,584,49152,2020-03-30,04:00:00,-64.67094,-54.866135,392761.9772,3918825.807,26.9074860925813,1,25,8563.43764056008,0
502,588,49152,2020-03-30,16:00:00,-64.6592,-54.88,393551.9055,3917301.084,65.7617766698449,1,96,10212.4464444097,0
503,599,49152,2020-03-31,16:00:00,-64.67733,-54.8544,392320.6521,3920121.645,238.056279893318,1,19,7215.13231098162,0
504,604,49152,2020-04-01,16:00:00,-64.66026,-54.881065,393486.7156,3917180.979,116.441848907066,1,96,10315.9426977677,0
505,611,49152,2020-04-02,16:00:00,-64.6752,-54.8704,392499.9539,3918344.75,378.875498646952,0,106,9000.55403921687,0
506,616,49152,2020-04-03,04:00:00,-64.67413,-54.866135,392557.2681,3918820.918,74.0876730270578,1,32,8536.52376416308,0
507,621,49152,2020-04-03,16:00:00,-64.67413,-54.798935,392378.6311,3926297.587,5649.93683077138,0,114,1425.23232367672,1
508,626,49152,2020-04-04,04:00:00,-64.5088,-54.795734,402998.3293,3926895.009,12023.1696141582,0,117,6444.6993382117,0
509,631,49152,2020-04-04,16:00:00,-64.5248,-54.770134,401907.8181,3929721.057,12906.6841561878,0,118,4573.62589334263,0
510,637,49152,2020-04-05,16:00:00,-64.67413,-54.871468,392571.4512,3918227.566,248.73295584288,1,80,9126.21481711418,0
511,634,49152,2020-04-05,04:00:00,-64.7264,-54.8544,389170.8278,3920045.12,2972.2501137224,0,97,7541.15282281948,0
512,643,49152,2020-04-06,16:00:00,-64.67413,-54.866135,392557.2681,3918820.918,74.0876730270578,1,32,8536.52376416308,0
513,649,49152,2020-04-07,16:00:00,-64.673065,-54.871468,392639.7855,3918229.199,198.332188999634,1,80,9134.11624925204,0
514,658,49152,2020-04-08,16:00:00,-64.2304,-54.756268,420818.7639,3931635.886,30008.7616226198,0,129,4551.2469681639,0
515,665,49152,2020-04-09,16:00:00,-64.2624,-54.734932,418716.8243,3933973.252,29208.7047626203,0,134,4147.86064970413,0
516,668,49152,2020-04-10,04:00:00,-64.13333,-54.7712,427092.1754,3930079.69,35053.9781715172,0,136,2121.64205332428,0
517,672,49152,2020-04-10,16:00:00,-63.81333,-54.754135,447655.4051,3932264.208,55257.0432017605,0,139,973.934184023488,1
518,676,49152,2020-04-11,04:00:00,-63.81333,-54.754135,447655.4051,3932264.208,55257.0432017605,0,139,973.934184023488,1
519,680,49152,2020-04-11,16:00:00,-63.800533,-54.7264,448443.7707,3935359.772,56927.1607032186,0,142,402.215184594064,1
520,687,49152,2020-04-12,16:00:00,-63.808,-54.753067,447997.0589,3932387.009,55619.2448548158,0,146,617.984227737583,1
521,694,49152,2020-04-13,16:00:00,-63.808,-54.718933,447953.3227,3936185.115,56733.5903752792,0,149,175.265155173227,1
522,697,49152,2020-04-15,04:00:00,-63.808,-54.718933,447953.3227,3936185.115,56733.5903752792,0,149,175.265155173227,1
523,3,49178,2020-01-14,04:00:00,-64.67627,-54.856533,392394.3732,3919885.956,17.5017477191471,1,3,7458.8620374088,0
524,7,49178,2020-01-14,16:00:00,-64.67627,-54.856533,392394.3732,3919885.956,17.5017477191471,1,3,7458.8620374088,0
525,11,49178,2020-01-15,04:00:00,-64.67627,-54.856533,392394.3732,3919885.956,17.5017477191471,1,3,7458.8620374088,0
526,15,49178,2020-01-15,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
527,19,49178,2020-01-16,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
528,24,49178,2020-01-16,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
529,29,49178,2020-01-17,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
530,34,49178,2020-01-17,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
531,42,49178,2020-01-18,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
532,46,49178,2020-01-19,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
533,51,49178,2020-01-19,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12,7569.18598512211,0
534,54,49178,2020-01-20,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
535,59,49178,2020-01-20,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
536,63,49178,2020-01-21,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
537,68,49178,2020-01-21,16:00:00,-64.6784,-54.8576,392260.4987,3919763.967,42.7825007043546,1,12,7562.09589691455,0
538,71,49178,2020-01-22,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15,7443.90542860366,0
539,75,49178,2020-01-22,16:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15,7443.90542860366,0
540,78,49178,2020-01-23,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15,7443.90542860366,0
541,83,49178,2020-01-23,16:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15,7443.90542860366,0
542,86,49178,2020-01-24,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15,7443.90542860366,0
543,91,49178,2020-01-24,16:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15,7443.90542860366,0
544,93,49178,2020-01-25,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15,7443.90542860366,0
545,98,49178,2020-01-25,16:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15,7443.90542860366,0
546,105,49178,2020-01-26,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12,7569.18598512211,0
547,100,49178,2020-01-26,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15,7443.90542860366,0
548,108,49178,2020-01-27,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
549,113,49178,2020-01-27,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12,7569.18598512211,0
550,116,49178,2020-01-28,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
551,120,49178,2020-01-28,16:00:00,-64.67733,-54.855465,392323.4893,3920003.153,154.370300093044,1,19,7332.94240883291,0
552,123,49178,2020-01-29,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
553,128,49178,2020-01-29,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12,7569.18598512211,0
554,133,49178,2020-01-30,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12,7569.18598512211,0
555,135,49178,2020-01-31,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
556,140,49178,2020-01-31,16:00:00,-64.67733,-54.8544,392320.6521,3920121.645,238.056279893318,1,19,7215.13231098162,0
557,143,49178,2020-02-01,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
558,148,49178,2020-02-01,16:00:00,-64.673065,-54.853333,392591.5901,3920246.907,262.939005928729,1,24,7133.78412381848,0
559,150,49178,2020-02-02,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
560,155,49178,2020-02-02,16:00:00,-64.67733,-54.855465,392323.4893,3920003.153,154.370300093044,1,19,7332.94240883291,0
561,158,49178,2020-02-03,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
562,162,49178,2020-02-03,16:00:00,-64.673065,-54.853333,392591.5901,3920246.907,262.939005928729,1,24,7133.78412381848,0
563,165,49178,2020-02-04,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
564,170,49178,2020-02-04,16:00:00,-64.67627,-54.853333,392385.8534,3920241.989,317.91575034342,1,30,7105.26674561827,0
565,172,49178,2020-02-05,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
566,176,49178,2020-02-05,16:00:00,-64.6784,-54.859734,392266.1878,3919526.538,64.2543026576429,1,4,7798.5305826866,0
567,181,49178,2020-02-06,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
568,185,49178,2020-02-06,16:00:00,-64.67947,-54.856533,392188.9738,3919881.036,159.620518864455,1,15,7437.33170528112,0
569,187,49178,2020-02-07,04:00:00,-64.67947,-54.856533,392188.9738,3919881.036,159.620518864455,1,15,7437.33170528112,0
570,190,49178,2020-02-07,16:00:00,-64.658134,-54.85227,393547.2493,3920387.967,691.245250140773,0,35,7228.20252751075,0
571,193,49178,2020-02-08,04:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1,36,7039.34478892821,0
572,198,49178,2020-02-08,16:00:00,-64.66133,-54.85227,393342.0844,3920383.106,531.85991339582,0,39,7172.69370555597,0
573,199,49178,2020-02-09,04:00:00,-64.65493,-54.878933,393823.0216,3917426.281,62.1458835512454,1,40,10153.3020794072,0
574,204,49178,2020-02-09,16:00:00,-64.65493,-54.882133,393831.4355,3917070.246,156.355840973247,1,41,10500.9239841405,0
575,217,49178,2020-02-10,16:00:00,-64.67413,-54.853333,392523.2252,3920245.274,267.249555510959,1,24,7123.65976304685,0
576,212,49178,2020-02-10,04:00:00,-64.6816,-54.856533,392052.2549,3919877.756,254.283464280792,1,43,7426.12454260757,0
577,222,49178,2020-02-11,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3,7451.10817156323,0
578,227,49178,2020-02-11,16:00:00,-64.6784,-54.858665,392263.3379,3919645.475,4.26675332030062,1,12,7680.08296854667,0
579,232,49178,2020-02-12,16:00:00,-64.65387,-54.877865,393888.2164,3917546.715,68.7096662743736,1,40,10052.9291552064,0
580,230,49178,2020-02-12,04:00:00,-64.6688,-54.8544,392868.1991,3920134.723,158.525245672516,1,46,7297.38114801401,0
581,238,49178,2020-02-13,04:00:00,-64.6688,-54.85227,392862.5535,3920371.708,315.593764364023,1,9,7064.58415717236,0
582,243,49178,2020-02-13,16:00:00,-64.673065,-54.856533,392600.0936,3919890.874,5.46997265332553,1,48,7486.03040061505,0
583,248,49178,2020-02-14,04:00:00,-64.6688,-54.85227,392862.5535,3920371.708,315.593764364023,1,9,7064.58415717236,0
584,252,49178,2020-02-14,16:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1,36,7039.34478892821,0
585,257,49178,2020-02-15,16:00:00,-64.67733,-54.855465,392323.4893,3920003.153,154.370300093044,1,19,7332.94240883291,0
586,264,49178,2020-02-16,16:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1,13,7923.43465525835,0
587,270,49178,2020-02-17,04:00:00,-64.6688,-54.853333,392865.371,3920253.438,275.226468323054,1,9,7180.72874565737,0
588,274,49178,2020-02-17,16:00:00,-64.6784,-54.8576,392260.4987,3919763.967,42.7825007043546,1,12,7562.09589691455,0
589,279,49178,2020-02-18,04:00:00,-64.66987,-54.85227,392793.8658,3920370.071,292.603674969537,1,9,7051.64036077352,0
590,283,49178,2020-02-18,16:00:00,-64.73067,-54.845867,388873.2813,3920987.731,3538.93728029758,0,52,6746.30686611927,0
591,286,49178,2020-02-19,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36,7155.89969322533,0
592,291,49178,2020-02-19,16:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36,7155.89969322533,0
593,295,49178,2020-02-20,16:00:00,-64.67733,-54.862934,392343.3887,3919172.15,1.84590333875455,1,21,8159.77008042191,0
594,293,49178,2020-02-20,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36,7155.89969322533,0
595,299,49178,2020-02-21,16:00:00,-64.664536,-54.87467,393195.5048,3917885.981,141.705309310872,1,55,9566.486679733,0
596,312,49178,2020-02-23,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9,7167.99501852143,0
597,315,49178,2020-02-23,16:00:00,-64.69013,-54.8448,391473.243,3921169.992,1331.35486526093,0,60,6100.35068411058,0
598,323,49178,2020-02-24,16:00:00,-64.6752,-54.8544,392457.3783,3920124.917,184.071768453494,1,30,7231.86511955239,0
599,318,49178,2020-02-24,04:00:00,-64.672,-54.85227,392657.1322,3920366.809,289.236902450078,1,36,7027.80663931272,0
600,332,49178,2020-02-25,16:00:00,-64.6752,-54.8544,392457.3783,3920124.917,184.071768453494,1,30,7231.86511955239,0
601,327,49178,2020-02-25,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36,7155.89969322533,0
602,335,49178,2020-02-26,04:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1,36,7039.34478892821,0
603,339,49178,2020-02-26,16:00:00,-64.67094,-54.848,392713.8463,3920843.515,185.744705583478,1,65,6571.79250958892,0
604,343,49178,2020-02-27,16:00:00,-64.672,-54.8704,392705.2829,3918349.657,273.556972167977,1,22,9024.60215607744,0
605,342,49178,2020-02-27,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36,7155.89969322533,0
606,349,49178,2020-02-28,04:00:00,-64.672,-54.85227,392657.1322,3920366.809,289.236902450078,1,36,7027.80663931272,0
607,352,49178,2020-02-28,16:00:00,-64.65707,-54.875732,393677.3092,3917779.182,52.3029584661086,1,37,9775.50297761572,0
608,356,49178,2020-02-29,04:00:00,-64.666664,-54.85227,392999.6723,3920374.972,380.081043225559,0,68,7092.34766661851,0
609,359,49178,2020-02-29,16:00:00,-64.666664,-54.855465,393008.1299,3920019.495,38.434008977617,1,69,7440.34040521092,0
610,370,49178,2020-03-01,16:00:00,-64.6688,-54.855465,392871.022,3920016.231,42.5857513412872,1,46,7413.88226831679,0
611,365,49178,2020-03-01,04:00:00,-64.66773,-54.85227,392931.2413,3920373.343,350.609424007425,1,68,7078.17262191211,0
612,374,49178,2020-03-02,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9,7167.99501852143,0
613,379,49178,2020-03-02,16:00:00,-64.6784,-54.858665,392263.3379,3919645.475,4.26675332030062,1,12,7680.08296854667,0
614,382,49178,2020-03-03,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9,7167.99501852143,0
615,386,49178,2020-03-03,16:00:00,-64.6688,-54.845867,392845.5832,3921084.108,445.115774878211,0,72,6366.69143600681,0
616,390,49178,2020-03-04,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9,7167.99501852143,0
617,394,49178,2020-03-04,16:00:00,-64.66987,-54.84693,392779.7036,3920964.201,312.725993714211,1,72,6468.21758597135,0
618,399,49178,2020-03-05,04:00:00,-64.66987,-54.85227,392793.8658,3920370.071,292.603674969537,1,9,7051.64036077352,0
619,401,49178,2020-03-05,16:00:00,-64.66987,-54.866135,392830.6414,3918827.444,3.85044152460807,1,25,8573.54428103023,0
620,409,49178,2020-03-06,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9,7167.99501852143,0
621,412,49178,2020-03-06,16:00:00,-64.65707,-54.821335,393534.1517,3923831.422,3277.03331430611,0,76,4080.61467074525,0
622,418,49178,2020-03-07,16:00:00,-64.66987,-54.8512,392791.028,3920489.119,178.887550138432,1,79,6934.58716411465,0
623,426,49178,2020-03-08,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4,7792.25653183809,0
624,423,49178,2020-03-08,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9,7167.99501852143,0
625,428,49178,2020-03-09,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9,7167.99501852143,0
626,432,49178,2020-03-09,16:00:00,-64.6912,-54.805332,391298.5652,3925559.524,5100.06706036521,0,70,1708.49927308141,1
627,440,49178,2020-03-10,16:00:00,-64.673065,-54.855465,392597.2556,3920009.7,30.5312344829691,1,33,7368.4256340122,0
628,450,49178,2020-03-11,16:00:00,-64.673065,-54.8544,392594.4255,3920128.193,144.669479490125,1,33,7251.19300232348,0
629,444,49178,2020-03-11,04:00:00,-64.672,-54.853333,392659.9551,3920248.54,276.051417591417,1,36,7144.55007597444,0
630,456,49178,2020-03-12,16:00:00,-64.67413,-54.8576,392534.5714,3919770.526,51.1367364585953,1,48,7594.06798841086,0
631,465,49178,2020-03-13,16:00:00,-64.66987,-54.855465,392802.3396,3920014.594,77.2260153545012,1,46,7401.55032330242,0
632,469,49178,2020-03-14,04:00:00,-64.666664,-54.8512,392996.84,3920494.021,319.129498945065,1,84,6975.97864225917,0
633,474,49178,2020-03-14,16:00:00,-64.3456,-54.727467,413344.1468,3934704.278,24953.6763472081,0,86,3078.80565170962,0
634,480,49178,2020-03-15,16:00:00,-64.673065,-54.861866,392614.266,3919297.522,70.3989933585239,1,2,8073.84739289556,0
635,485,49178,2020-03-16,16:00:00,-64.67094,-54.8544,392730.8309,3920131.448,200.195602230479,1,46,7272.95099066684,0
