X,id,date,hour,lon,lat,x,y,distppa,colonia,cluster
680,49152,2020-04-11,16:00:00,-63.800533,-54.7264,448443.7707,3935359.772,56927.1607032186,0,142
687,49152,2020-04-12,16:00:00,-63.808,-54.753067,447997.0589,3932387.009,55619.2448548158,0,146
694,49152,2020-04-13,16:00:00,-63.808,-54.718933,447953.3227,3936185.115,56733.5903752792,0,149
697,49152,2020-04-15,04:00:00,-63.808,-54.718933,447953.3227,3936185.115,56733.5903752792,0,149
3,49178,2020-01-14,04:00:00,-64.67627,-54.856533,392394.3732,3919885.956,17.5017477191471,1,3
7,49178,2020-01-14,16:00:00,-64.67627,-54.856533,392394.3732,3919885.956,17.5017477191471,1,3
11,49178,2020-01-15,04:00:00,-64.67627,-54.856533,392394.3732,3919885.956,17.5017477191471,1,3
15,49178,2020-01-15,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
19,49178,2020-01-16,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
24,49178,2020-01-16,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
29,49178,2020-01-17,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
34,49178,2020-01-17,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
42,49178,2020-01-18,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
46,49178,2020-01-19,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
51,49178,2020-01-19,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12
54,49178,2020-01-20,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
59,49178,2020-01-20,16:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
63,49178,2020-01-21,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
68,49178,2020-01-21,16:00:00,-64.6784,-54.8576,392260.4987,3919763.967,42.7825007043546,1,12
71,49178,2020-01-22,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15
75,49178,2020-01-22,16:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15
78,49178,2020-01-23,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15
83,49178,2020-01-23,16:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15
86,49178,2020-01-24,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15
91,49178,2020-01-24,16:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15
93,49178,2020-01-25,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15
98,49178,2020-01-25,16:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15
105,49178,2020-01-26,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12
100,49178,2020-01-26,04:00:00,-64.6784,-54.856533,392257.6542,3919882.682,121.069035763666,1,15
108,49178,2020-01-27,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
113,49178,2020-01-27,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12
116,49178,2020-01-28,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
120,49178,2020-01-28,16:00:00,-64.67733,-54.855465,392323.4893,3920003.153,154.370300093044,1,19
123,49178,2020-01-29,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
128,49178,2020-01-29,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12
133,49178,2020-01-30,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12
135,49178,2020-01-31,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
140,49178,2020-01-31,16:00:00,-64.67733,-54.8544,392320.6521,3920121.645,238.056279893318,1,19
143,49178,2020-02-01,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
148,49178,2020-02-01,16:00:00,-64.673065,-54.853333,392591.5901,3920246.907,262.939005928729,1,24
150,49178,2020-02-02,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
155,49178,2020-02-02,16:00:00,-64.67733,-54.855465,392323.4893,3920003.153,154.370300093044,1,19
158,49178,2020-02-03,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
162,49178,2020-02-03,16:00:00,-64.673065,-54.853333,392591.5901,3920246.907,262.939005928729,1,24
165,49178,2020-02-04,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
170,49178,2020-02-04,16:00:00,-64.67627,-54.853333,392385.8534,3920241.989,317.91575034342,1,30
172,49178,2020-02-05,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
176,49178,2020-02-05,16:00:00,-64.6784,-54.859734,392266.1878,3919526.538,64.2543026576429,1,4
181,49178,2020-02-06,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
185,49178,2020-02-06,16:00:00,-64.67947,-54.856533,392188.9738,3919881.036,159.620518864455,1,15
187,49178,2020-02-07,04:00:00,-64.67947,-54.856533,392188.9738,3919881.036,159.620518864455,1,15
190,49178,2020-02-07,16:00:00,-64.658134,-54.85227,393547.2493,3920387.967,691.245250140773,0,35
193,49178,2020-02-08,04:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1,36
198,49178,2020-02-08,16:00:00,-64.66133,-54.85227,393342.0844,3920383.106,531.85991339582,0,39
199,49178,2020-02-09,04:00:00,-64.65493,-54.878933,393823.0216,3917426.281,62.1458835512454,1,40
204,49178,2020-02-09,16:00:00,-64.65493,-54.882133,393831.4355,3917070.246,156.355840973247,1,41
217,49178,2020-02-10,16:00:00,-64.67413,-54.853333,392523.2252,3920245.274,267.249555510959,1,24
212,49178,2020-02-10,04:00:00,-64.6816,-54.856533,392052.2549,3919877.756,254.283464280792,1,43
222,49178,2020-02-11,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1,3
227,49178,2020-02-11,16:00:00,-64.6784,-54.858665,392263.3379,3919645.475,4.26675332030062,1,12
232,49178,2020-02-12,16:00:00,-64.65387,-54.877865,393888.2164,3917546.715,68.7096662743736,1,40
230,49178,2020-02-12,04:00:00,-64.6688,-54.8544,392868.1991,3920134.723,158.525245672516,1,46
238,49178,2020-02-13,04:00:00,-64.6688,-54.85227,392862.5535,3920371.708,315.593764364023,1,9
243,49178,2020-02-13,16:00:00,-64.673065,-54.856533,392600.0936,3919890.874,5.46997265332553,1,48
248,49178,2020-02-14,04:00:00,-64.6688,-54.85227,392862.5535,3920371.708,315.593764364023,1,9
252,49178,2020-02-14,16:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1,36
257,49178,2020-02-15,16:00:00,-64.67733,-54.855465,392323.4893,3920003.153,154.370300093044,1,19
264,49178,2020-02-16,16:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1,13
270,49178,2020-02-17,04:00:00,-64.6688,-54.853333,392865.371,3920253.438,275.226468323054,1,9
274,49178,2020-02-17,16:00:00,-64.6784,-54.8576,392260.4987,3919763.967,42.7825007043546,1,12
279,49178,2020-02-18,04:00:00,-64.66987,-54.85227,392793.8658,3920370.071,292.603674969537,1,9
283,49178,2020-02-18,16:00:00,-64.73067,-54.845867,388873.2813,3920987.731,3538.93728029758,0,52
286,49178,2020-02-19,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36
291,49178,2020-02-19,16:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36
295,49178,2020-02-20,16:00:00,-64.67733,-54.862934,392343.3887,3919172.15,1.84590333875455,1,21
293,49178,2020-02-20,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36
299,49178,2020-02-21,16:00:00,-64.664536,-54.87467,393195.5048,3917885.981,141.705309310872,1,55
312,49178,2020-02-23,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
315,49178,2020-02-23,16:00:00,-64.69013,-54.8448,391473.243,3921169.992,1331.35486526093,0,60
323,49178,2020-02-24,16:00:00,-64.6752,-54.8544,392457.3783,3920124.917,184.071768453494,1,30
318,49178,2020-02-24,04:00:00,-64.672,-54.85227,392657.1322,3920366.809,289.236902450078,1,36
332,49178,2020-02-25,16:00:00,-64.6752,-54.8544,392457.3783,3920124.917,184.071768453494,1,30
327,49178,2020-02-25,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36
335,49178,2020-02-26,04:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1,36
339,49178,2020-02-26,16:00:00,-64.67094,-54.848,392713.8463,3920843.515,185.744705583478,1,65
343,49178,2020-02-27,16:00:00,-64.672,-54.8704,392705.2829,3918349.657,273.556972167977,1,22
342,49178,2020-02-27,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1,36
349,49178,2020-02-28,04:00:00,-64.672,-54.85227,392657.1322,3920366.809,289.236902450078,1,36
352,49178,2020-02-28,16:00:00,-64.65707,-54.875732,393677.3092,3917779.182,52.3029584661086,1,37
356,49178,2020-02-29,04:00:00,-64.666664,-54.85227,392999.6723,3920374.972,380.081043225559,0,68
359,49178,2020-02-29,16:00:00,-64.666664,-54.855465,393008.1299,3920019.495,38.434008977617,1,69
370,49178,2020-03-01,16:00:00,-64.6688,-54.855465,392871.022,3920016.231,42.5857513412872,1,46
365,49178,2020-03-01,04:00:00,-64.66773,-54.85227,392931.2413,3920373.343,350.609424007425,1,68
374,49178,2020-03-02,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
379,49178,2020-03-02,16:00:00,-64.6784,-54.858665,392263.3379,3919645.475,4.26675332030062,1,12
382,49178,2020-03-03,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
386,49178,2020-03-03,16:00:00,-64.6688,-54.845867,392845.5832,3921084.108,445.115774878211,0,72
390,49178,2020-03-04,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
394,49178,2020-03-04,16:00:00,-64.66987,-54.84693,392779.7036,3920964.201,312.725993714211,1,72
399,49178,2020-03-05,04:00:00,-64.66987,-54.85227,392793.8658,3920370.071,292.603674969537,1,9
401,49178,2020-03-05,16:00:00,-64.66987,-54.866135,392830.6414,3918827.444,3.85044152460807,1,25
409,49178,2020-03-06,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
412,49178,2020-03-06,16:00:00,-64.65707,-54.821335,393534.1517,3923831.422,3277.03331430611,0,76
418,49178,2020-03-07,16:00:00,-64.66987,-54.8512,392791.028,3920489.119,178.887550138432,1,79
426,49178,2020-03-08,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
423,49178,2020-03-08,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
428,49178,2020-03-09,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
432,49178,2020-03-09,16:00:00,-64.6912,-54.805332,391298.5652,3925559.524,5100.06706036521,0,70
440,49178,2020-03-10,16:00:00,-64.673065,-54.855465,392597.2556,3920009.7,30.5312344829691,1,33
450,49178,2020-03-11,16:00:00,-64.673065,-54.8544,392594.4255,3920128.193,144.669479490125,1,33
444,49178,2020-03-11,04:00:00,-64.672,-54.853333,392659.9551,3920248.54,276.051417591417,1,36
456,49178,2020-03-12,16:00:00,-64.67413,-54.8576,392534.5714,3919770.526,51.1367364585953,1,48
465,49178,2020-03-13,16:00:00,-64.66987,-54.855465,392802.3396,3920014.594,77.2260153545012,1,46
469,49178,2020-03-14,04:00:00,-64.666664,-54.8512,392996.84,3920494.021,319.129498945065,1,84
474,49178,2020-03-14,16:00:00,-64.3456,-54.727467,413344.1468,3934704.278,24953.6763472081,0,86
480,49178,2020-03-15,16:00:00,-64.673065,-54.861866,392614.266,3919297.522,70.3989933585239,1,2
485,49178,2020-03-16,16:00:00,-64.67094,-54.8544,392730.8309,3920131.448,200.195602230479,1,46
484,49178,2020-03-16,04:00:00,-64.664536,-54.8512,393133.4489,3920497.269,441.511722463192,0,84
492,49178,2020-03-17,16:00:00,-64.66987,-54.8544,392799.515,3920133.086,179.357947813977,1,46
488,49178,2020-03-17,04:00:00,-64.664536,-54.8512,393133.4489,3920497.269,441.511722463192,0,84
500,49178,2020-03-18,16:00:00,-64.67413,-54.8544,392526.0624,3920126.559,152.362129098135,1,33
496,49178,2020-03-18,04:00:00,-64.66987,-54.8512,392791.028,3920489.119,178.887550138432,1,79
503,49178,2020-03-19,04:00:00,-64.664536,-54.85227,393136.2776,3920378.22,414.230192553969,0,88
511,49178,2020-03-20,16:00:00,-64.67413,-54.8544,392526.0624,3920126.559,152.362129098135,1,33
514,49178,2020-03-21,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
518,49178,2020-03-21,16:00:00,-64.672,-54.85227,392657.1322,3920366.809,289.236902450078,1,36
524,49178,2020-03-22,16:00:00,-64.67627,-54.855465,392391.5297,3920004.782,103.824980795075,1,19
521,49178,2020-03-22,04:00:00,-64.672,-54.853333,392659.9551,3920248.54,276.051417591417,1,36
529,49178,2020-03-23,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
533,49178,2020-03-23,16:00:00,-64.673065,-54.8576,392602.9291,3919772.159,25.5698327258112,1,48
537,49178,2020-03-24,04:00:00,-64.6688,-54.85227,392862.5535,3920371.708,315.593764364023,1,9
541,49178,2020-03-24,16:00:00,-64.673065,-54.855465,392597.2556,3920009.7,30.5312344829691,1,33
550,49178,2020-03-25,16:00:00,-64.6752,-54.8544,392457.3783,3920124.917,184.071768453494,1,30
546,49178,2020-03-25,04:00:00,-64.672,-54.853333,392659.9551,3920248.54,276.051417591417,1,36
555,49178,2020-03-26,04:00:00,-64.67413,-54.853333,392523.2252,3920245.274,267.249555510959,1,24
558,49178,2020-03-26,16:00:00,-64.67413,-54.8544,392526.0624,3920126.559,152.362129098135,1,33
566,49178,2020-03-27,16:00:00,-64.67413,-54.853333,392523.2252,3920245.274,267.249555510959,1,24
570,49178,2020-03-28,04:00:00,-64.673065,-54.853333,392591.5901,3920246.907,262.939005928729,1,24
574,49178,2020-03-28,16:00:00,-64.673065,-54.856533,392600.0936,3919890.874,5.46997265332553,1,48
582,49178,2020-03-29,16:00:00,-64.6688,-54.855465,392871.022,3920016.231,42.5857513412872,1,46
587,49178,2020-03-30,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
590,49178,2020-03-30,16:00:00,-64.673065,-54.856533,392600.0936,3919890.874,5.46997265332553,1,48
600,49178,2020-03-31,16:00:00,-64.673065,-54.8544,392594.4255,3920128.193,144.669479490125,1,33
595,49178,2020-03-31,04:00:00,-64.66347,-54.85227,393204.7087,3920379.846,446.332468863968,0,88
605,49178,2020-04-01,16:00:00,-64.67094,-54.871468,392776.1332,3918232.454,146.835478546794,1,22
603,49178,2020-04-01,04:00:00,-64.66987,-54.8544,392799.515,3920133.086,179.357947813977,1,46
614,49178,2020-04-02,16:00:00,-64.74987,-54.834133,387607.9662,3922262.617,5253.13995007832,0,108
623,49178,2020-04-03,16:00:00,-64.546135,-54.725334,400425.5552,3934675.494,15996.9458933191,0,100
617,49178,2020-04-03,04:00:00,-64.71467,-54.797867,389769.87,3926353.423,6407.22725620016,0,110
629,49178,2020-04-04,16:00:00,-64.680534,-54.855465,392117.8278,3919998.224,294.116134017946,1,15
636,49178,2020-04-05,16:00:00,-64.60907,-54.907734,396838.683,3914290.38,3648.03160129958,0,121
642,49178,2020-04-06,16:00:00,-64.6592,-54.882133,393557.5284,3917063.764,74.5956770262561,1,123
651,49178,2020-04-07,16:00:00,-64.67413,-54.8544,392526.0624,3920126.559,152.362129098135,1,33
655,49178,2020-04-08,16:00:00,-64.57387,-54.814934,398863.2498,3924666.821,7336.14573451339,0,127
666,49178,2020-04-09,16:00:00,-64.234665,-54.701866,420437.7985,3937684.125,32529.9784033869,0,135
673,49178,2020-04-10,16:00:00,-64.263466,-54.676266,418530.6877,3940499.466,32556.5144429677,0,140
681,49178,2020-04-11,16:00:00,-64.26133,-54.674133,418664.148,3940739.268,32808.6619510227,0,143
683,49178,2020-04-12,04:00:00,-64.24,-54.702934,420096.1265,3937559.234,32173.5646630003,0,144
688,49178,2020-04-12,16:00:00,-64.2432,-54.702934,419889.9337,3937555.587,31996.3811991495,0,147
690,49178,2020-04-13,04:00:00,-64.24,-54.704,420098.2219,3937440.626,32113.1930733497,0,144
6,49180,2020-01-14,16:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1,4
10,49180,2020-01-15,04:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1,4
14,49180,2020-01-15,16:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
23,49180,2020-01-16,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
18,49180,2020-01-16,04:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
28,49180,2020-01-17,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
32,49180,2020-01-17,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
38,49180,2020-01-18,04:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
41,49180,2020-01-18,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
49,49180,2020-01-19,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
57,49180,2020-01-20,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
62,49180,2020-01-21,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
67,49180,2020-01-21,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
77,49180,2020-01-23,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
82,49180,2020-01-23,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
90,49180,2020-01-24,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
85,49180,2020-01-24,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
97,49180,2020-01-25,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
103,49180,2020-01-26,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
111,49180,2020-01-27,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
119,49180,2020-01-28,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
127,49180,2020-01-29,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
132,49180,2020-01-30,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
139,49180,2020-01-31,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
142,49180,2020-02-01,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
147,49180,2020-02-01,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
154,49180,2020-02-02,16:00:00,-64.680534,-54.858665,392126.3695,3919642.191,46.9879661166844,1,26
157,49180,2020-02-03,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
163,49180,2020-02-03,16:00:00,-64.666664,-54.850132,392994.013,3920612.847,276.23414532521,1,27
168,49180,2020-02-04,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
177,49180,2020-02-05,16:00:00,-64.6816,-54.858665,392057.9495,3919640.549,92.9528730618875,1,14
180,49180,2020-02-06,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
183,49180,2020-02-06,16:00:00,-64.6752,-54.866135,392488.604,3918819.276,140.634432980177,1,32
189,49180,2020-02-07,16:00:00,-64.67947,-54.8576,392191.8201,3919762.321,87.9395025885033,1,26
194,49180,2020-02-08,16:00:00,-64.658134,-54.875732,393609.0462,3917777.566,24.757600317679,1,37
203,49180,2020-02-09,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
207,49180,2020-02-09,16:00:00,-64.66987,-54.864,392824.9781,3919064.986,111.807028923392,1,38
211,49180,2020-02-10,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
215,49180,2020-02-10,16:00:00,-64.6784,-54.861866,392271.8718,3919289.331,2.02337731282659,1,28
221,49180,2020-02-11,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
226,49180,2020-02-11,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
231,49180,2020-02-12,16:00:00,-64.650665,-54.896,394141.3933,3915533.842,1349.03333903369,0,47
242,49180,2020-02-13,16:00:00,-64.680534,-54.858665,392126.3695,3919642.191,46.9879661166844,1,26
250,49180,2020-02-14,16:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1,4
246,49180,2020-02-14,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
254,49180,2020-02-15,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
258,49180,2020-02-15,16:00:00,-64.65387,-54.84693,393806.9475,3920988.569,1135.88883525767,0,50
266,49180,2020-02-16,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
260,49180,2020-02-16,04:00:00,-64.680534,-54.861866,392134.9142,3919286.047,4.87047086640736,1,6
275,49180,2020-02-17,16:00:00,-64.67947,-54.855465,392186.1249,3919999.862,253.062015896146,1,15
284,49180,2020-02-18,16:00:00,-64.66987,-54.842667,392768.3985,3921438.503,782.385321121845,0,53
290,49180,2020-02-19,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
294,49180,2020-02-20,16:00:00,-64.6432,-54.910934,394659.0855,3913883.519,3022.7154681956,0,54
298,49180,2020-02-21,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
303,49180,2020-02-21,16:00:00,-64.65707,-54.84693,393601.4985,3920983.714,939.70722782182,0,56
306,49180,2020-02-22,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
310,49180,2020-02-22,16:00:00,-64.66773,-54.850132,392925.5783,3920611.218,209.207121622495,1,27
314,49180,2020-02-23,16:00:00,-64.66987,-54.856533,392805.1723,3919895.768,2.58191405616262,1,59
320,49180,2020-02-24,16:00:00,-64.67627,-54.862934,392411.4164,3919173.778,44.0427667206927,1,21
326,49180,2020-02-25,04:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1,13
330,49180,2020-02-25,16:00:00,-64.67733,-54.861866,392340.5431,3919290.976,2.82776469146023,1,28
334,49180,2020-02-26,04:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1,13
348,49180,2020-02-28,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
361,49180,2020-02-29,16:00:00,-64.6912,-54.8064,391301.4322,3925440.699,4985.1271898846,0,70
368,49180,2020-03-01,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
364,49180,2020-03-01,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
373,49180,2020-03-02,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
378,49180,2020-03-02,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
385,49180,2020-03-03,16:00:00,-64.6816,-54.861866,392066.4996,3919284.405,2.55663398258246,1,11
395,49180,2020-03-04,16:00:00,-64.62614,-54.842667,395576.2869,3921504.552,2978.86055697863,0,75
404,49180,2020-03-05,16:00:00,-64.6752,-54.8608,392474.4075,3919412.851,52.8064337201654,1,13
408,49180,2020-03-06,04:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
413,49180,2020-03-06,16:00:00,-64.70506,-54.7968,390384.7145,3926487.204,6274.38468830995,0,77
422,49180,2020-03-08,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
431,49180,2020-03-09,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
438,49180,2020-03-10,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
449,49180,2020-03-11,16:00:00,-64.67947,-54.855465,392186.1249,3919999.862,253.062015896146,1,15
454,49180,2020-03-12,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
461,49180,2020-03-13,04:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1,4
466,49180,2020-03-13,16:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1,36
472,49180,2020-03-14,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
481,49180,2020-03-15,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
493,49180,2020-03-17,16:00:00,-64.66347,-54.853333,393207.5171,3920261.576,351.515878352226,1,88
506,49180,2020-03-19,16:00:00,-64.67627,-54.862934,392411.4164,3919173.778,44.0427667206927,1,21
510,49180,2020-03-20,16:00:00,-64.67947,-54.861866,392203.2004,3919287.685,6.36743167842134,1,6
513,49180,2020-03-21,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
517,49180,2020-03-21,16:00:00,-64.67947,-54.8576,392191.8201,3919762.321,87.9395025885033,1,26
525,49180,2020-03-22,16:00:00,-64.656,-54.84693,393670.1955,3920985.339,1004.8912564025,0,56
528,49180,2020-03-23,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
534,49180,2020-03-23,16:00:00,-64.69013,-54.7872,391318.6935,3927578.531,7058.87290068258,0,93
540,49180,2020-03-24,16:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1,4
545,49180,2020-03-25,04:00:00,-64.68373,-54.859734,391924.0968,3919518.328,187.394875408688,1,14
551,49180,2020-03-25,16:00:00,-64.6656,-54.853333,393070.787,3920258.327,278.784859881161,1,88
553,49180,2020-03-26,04:00:00,-64.68266,-54.861866,391998.4701,3919282.771,43.7842593832703,1,11
559,49180,2020-03-26,16:00:00,-64.6592,-54.784,393298.9879,3927982.066,7347.34251730434,0,94
565,49180,2020-03-27,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
561,49180,2020-03-27,04:00:00,-64.51307,-54.7968,402726.3896,3926770.487,11726.1459751111,0,95
569,49180,2020-03-28,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
575,49180,2020-03-28,16:00:00,-64.72747,-54.8544,389102.1443,3920043.427,3038.21051405744,0,97
578,49180,2020-03-29,04:00:00,-64.733864,-54.858665,388703.4586,3919558.766,3350.12278515188,0,98
580,49180,2020-03-29,16:00:00,-64.733864,-54.858665,388703.4586,3919558.766,3350.12278515188,0,98
